time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.880000000000002,0.28606998022327335,0.3752489400069523,20.053378067279443,0.03229310715796441,6.198178642186043,0.0,0.7862020603797345,0.6167189104303343,6.309806440479429,-0.019455189812333233,0.017184000330321268,0.0,487.48193580153975,487.9790413916687,490.00064621716206,488.71176898214213
2.940000000000002,0.3344467915231723,0.41270041469573737,20.42850195570134,0.030769727394604374,6.1989129831896665,0.0,0.8263409695507775,0.6315871862109165,6.194947244964949,-0.041194928966522694,-0.0001566198537831234,0.0,405.8051100758761,404.24504333425745,407.3776148231703,405.4282451344196
3.000000000000002,0.3857328922577879,0.45120152507763056,20.802782444210685,0.02851319044846612,6.19970151350709,0.0,0.8831003995875163,0.6515273982477789,6.280589548306424,-0.031260940898183806,0.03142711644730486,0.0,467.8562146526274,470.3093029174033,468.53420855841574,469.30544909896486
3.0600000000000023,0.43998843395714665,0.49071498900877375,21.17726260005946,0.026344169928985472,6.2022173134307685,0.0,0.9252721247540938,0.6654434549750806,6.202519348903945,-0.04836407121036294,0.057336874232611426,0.0,416.66512884996416,418.92571351109757,418.8978857955458,417.4068422800259
3.1200000000000023,0.4973062731882541,0.5312111513602548,21.55422443193877,0.023466986616065277,6.205932473190575,0.0,0.9848408862057707,0.6840798285626506,6.362025498641575,-0.047143699455882065,0.06978850875932294,0.0,490.8086005657237,491.7343576129155,490.1323032430275,490.2218476397694
3.1800000000000024,0.5578507628963109,0.5726824876056364,21.937391931028042,0.020638641115797718,6.209930163490892,0.0,1.032886648993853,0.6980190609589622,6.4099895405407645,-0.04712988075102131,0.05941399160243611,0.0,460.5120453468778,459.69361715982774,458.5517542087703,458.5515956808523
3.2400000000000024,0.6210772718314629,0.6149013568056034,22.321753499876603,0.01829001527005225,6.213940393955472,0.0,1.0743228645095941,0.7090519188772161,6.402138717011247,-0.026665171996623147,0.07860736472234385,0.0,441.0764353412872,442.6623391921378,442.05750391198325,443.7401743025193
3.3000000000000025,0.686872435712405,0.6577857063944348,22.70797278804793,0.016912342637544597,6.21821413897284,0.0,1.1183596333155135,0.720271050184241,6.471482024614795,-0.01642745436938752,0.049348627943194515,0.0,467.37383336325496,465.0907538210288,465.6582961488774,466.45861461024106
3.3600000000000025,0.7550258204039739,0.7012661464459553,23.095225036152137,0.01699795987343844,6.221563924778282,0.0,1.1531547499788712,0.7290518057230624,6.4371403905438225,0.02371088472874331,0.06637244614379086,0.0,434.2004858984936,435.6288178158957,432.39047773814514,435.7596637243117
3.4200000000000026,0.8252759276309961,0.7453006986704236,23.481584097876542,0.018191301379350655,6.225368786017402,0.0,1.1881525283110232,0.738882368454476,6.441489271764629,0.010872419997020563,0.056725673817084286,0.0,447.512466821935,446.72923604369015,446.21437715716854,445.164794358773
